Plate,Gene_name,gene_length,aligned_length,avg_read_depth,snp_count,indel_count
scORFeome-Sup05_S176_L001_R1_001_sorted,YMR326C,309,160,4,17,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YCR102C,1107,1107,37,134,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR012W,414,209,81,27,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDL162C,357,347,11,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YGR190C,366,352,13,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YER161C,1002,955,33,5,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YJL180C,978,959,29,7,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIR017C,564,546,11,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIL128W,3099,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,smorf150405,192,192,47,16,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YBR108W,2844,938,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YKL097C,411,410,78,40,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR218C,420,416,19,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YLR062C,378,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR390W,1128,1088,15,6,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YAL068C,363,174,0,8,1
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR367W,767,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YHR072W,2196,36,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIL116W,1158,1156,40,13,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YLR249W,3135,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDL082W,600,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR378W,1548,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR014WA,489,481,25,7,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YGL214W,486,474,13,3,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIR021W,1092,632,15,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YMR308C,3270,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YFL058W,1023,898,12,3,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YNL226W,411,390,13,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIL092W,1902,639,1,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YBL083C,426,425,77,34,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDL094C,510,483,17,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YKR041W,753,334,3,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,smorf119115,51,50,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YPL062W,405,405,47,24,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YAR033W,705,696,31,3,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR426C,378,364,14,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YER152WA,567,561,17,4,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YBR063C,1215,398,5,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YJR161C,1152,888,22,49,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR316WB,5268,251,1,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YER038WA,381,353,6,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YLR171W,390,383,9,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YNL336W,1146,1147,122,201,2
scORFeome-Sup05_S176_L001_R1_001_sorted,YMR039C,879,879,81,74,1
scORFeome-Sup05_S176_L001_R1_001_sorted,YMR222C,672,643,45,10,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YLR206W,1842,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YBR300C,498,498,54,29,1
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR443C,4263,292,6,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YGL130W,1380,251,1,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR139C,393,370,9,4,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YNL185C,477,471,38,7,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YMR057C,372,330,11,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIL032C,357,283,4,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YAL042W,1248,293,45,21,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YGL041WA,465,465,92,43,2
scORFeome-Sup05_S176_L001_R1_001_sorted,YNL108C,813,466,9,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YFL064C,525,73,1,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIL071C,1335,361,11,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YHR145C,357,357,49,15,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YBR267W,1182,383,5,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR015C,240,240,36,9,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR261CC,1323,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YIR017WA,600,599,70,43,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR261CD,4815,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YLR100W,1044,263,1,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOL134C,390,384,20,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR192CB,5313,289,1,3,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YOR192CA,1317,125,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YBR277C,402,395,8,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YNL276C,396,395,17,2,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,smorf70338,159,151,1,1,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDL229W,1842,621,16,4,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YGL153W,1026,579,9,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDR193W,399,385,31,3,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YLR339C,552,529,29,3,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YDL148C,2433,502,1,N/A,N/A
scORFeome-Sup05_S176_L001_R1_001_sorted,YKL036C,393,353,10,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR177C,1356,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJR023C,402,324,2,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR163W,750,744,17,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR197W,1515,329,35,58,3
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL176C,363,320,6,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR296W,5728,1834,22,239,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL103W,2019,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR032W,3510,251,1,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YFR037C,1674,465,5,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR162W,357,336,2,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR136W,726,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YMR245W,621,595,15,8,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNR007C,933,919,21,7,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR024C,5619,250,1,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR092C,1731,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL142C,393,394,76,55,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL050C,372,293,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YFL013C,2079,444,9,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR070CA,411,411,49,95,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL228W,777,754,9,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR462W,609,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL125C,1152,1145,21,12,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL170W,396,396,70,55,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL054WA,1323,250,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YFL021W,1533,555,3,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL114W,420,312,3,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL083W,615,613,18,57,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YEL010W,351,258,61,48,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR107W,450,347,3,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR051W,669,251,1,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL114C,372,372,62,63,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL029C,2010,387,47,83,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL166W,642,164,0,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL052C,879,281,65,74,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YMR172CA,384,311,2,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPR202W,717,249,26,23,2
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR064C,411,396,6,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL096C,1011,949,6,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL198W,708,453,51,87,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR388C,1131,1117,24,10,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL086W,822,437,46,67,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR331C,378,307,4,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOL058W,1263,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCL023C,348,135,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIR031C,1665,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR012W,1251,564,9,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR457C,960,946,15,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL086CA,435,357,4,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR202W,2538,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL012C,402,348,9,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR069CA,363,284,2,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL332W,1023,1021,33,11,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR063W,474,189,93,24,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR168W,2430,262,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL003C,855,856,66,192,2
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL136W,369,282,3,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL284CA,1323,231,1,5,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL118C,438,333,6,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR116W,4356,737,29,93,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER119CA,372,373,54,111,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YPR180W,1044,939,14,5,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL018C,678,679,61,101,1
scORFeome-Sup05_S176_L001_R2_001_sorted,R0030W,546,542,17,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR231C,933,907,22,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL060W,2064,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER188W,720,699,11,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIR020CB,735,736,65,151,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YJR140C,4947,249,1,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR150C,2595,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCL022C,516,473,6,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR232C,360,352,5,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHL031C,672,390,3,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL173W,888,472,70,127,2
scORFeome-Sup05_S176_L001_R2_001_sorted,YJR027W,5268,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHL019WA,594,578,6,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YMR161W,675,675,71,130,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR527W,1320,436,3,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,R0010W,1272,438,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL172C,1770,272,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL195C,702,696,10,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL068C,882,829,15,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YEL049W,363,336,7,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL159W,1242,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR054C,1692,483,1,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL044C,549,543,4,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL211W,1080,1076,31,15,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR089W,600,598,49,79,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR075W,666,408,58,84,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR317W,435,298,3,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL224C,1455,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNR003C,954,938,20,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR020C,1617,250,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR137CA,651,627,8,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YAL059W,639,410,84,80,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR074W,441,267,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER067W,486,369,1,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL042C,1689,242,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR360W,435,404,9,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YAR010C,1323,251,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKR035C,642,602,11,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR221C,1083,1081,90,243,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR113W,483,251,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKR029C,2256,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL165C,579,578,66,88,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR173W,1062,1033,19,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJR039W,3366,142,45,5,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL142C,852,833,12,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR136C,573,574,57,81,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR203W,2775,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR376W,369,344,8,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL039W,1572,502,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR279W,390,390,51,116,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL267W,3201,501,1,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCL001W,567,515,5,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR461W,363,214,17,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL277W,1461,378,74,111,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL109W,546,504,5,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YFL063W,456,402,17,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL115C,4383,272,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR161CD,5268,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR161CC,1323,160,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKR012C,378,330,6,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR227WB,5268,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR227WA,1323,501,1,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER039C,750,311,3,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL285W,372,304,4,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR056WA,435,435,57,90,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR274C,372,324,5,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR192C,1293,308,96,81,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR288C,957,958,58,186,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR266C,453,453,33,64,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR038CB,5268,61,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL014W,2667,251,1,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL043W,2058,538,41,66,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL221W,552,408,5,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR031W,366,336,5,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL218W,651,606,7,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR073C,372,372,59,57,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR277C,2340,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR038C,2628,499,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL052C,2496,307,2,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR064W,429,389,3,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR076W,1065,1063,49,194,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YEL067C,588,569,9,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL115WA,372,349,7,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL055C,1086,1085,73,272,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJR128W,360,328,8,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR101C,396,287,6,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJR053W,1725,353,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YEL018W,840,518,7,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YFL012WA,375,375,51,64,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR214C,711,700,20,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL171C,1191,1192,129,430,3
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR263C,408,349,7,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YEL021W,804,782,25,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER152C,1332,508,57,86,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YER148W,723,310,19,15,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL109W,336,337,133,108,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR372C,1038,1013,19,5,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR445C,408,409,62,74,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL051W,1062,1019,12,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR402C,1470,398,7,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL135C,2181,353,82,104,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR545W,5391,1038,8,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOL153C,1746,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL067C,2037,370,2,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL082C,1377,362,4,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL176C,2478,456,7,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL009CA,547,548,62,82,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR149C,708,692,11,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNR003WA,99,99,74,7,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR132C,1488,272,4,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL009C,3117,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR170C,471,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHL043W,513,511,35,52,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOL133W,366,227,60,16,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL187W,498,363,40,39,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR442W,393,391,57,77,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR397C,533,427,43,77,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHL002W,1359,401,3,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YJL221C,1770,101,8,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPR198W,1632,429,35,49,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YLR375W,1032,931,13,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR394CA,168,118,26,12,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR027WB,5268,249,0,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR217C,462,308,11,23,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR425W,1878,314,42,46,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YFR034WA,288,99,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER089C,1395,250,1,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YAL038W,1503,935,12,6,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YML076C,2835,559,1,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL119W,1482,296,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YML126C,1476,284,1,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL150C,1716,250,1,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YEL034CA,603,603,82,151,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL219C,1380,548,5,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGL031C,468,415,9,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR048W,1833,326,2,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR150W,8247,638,74,150,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YER069W,2592,324,95,75,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKR076W,1113,1113,84,245,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL169C,2988,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR224W,516,478,13,3,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER147CA,411,410,26,51,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL067C,2244,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,smorf59810,75,76,45,19,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YML034W,2631,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR270W,3015,542,19,44,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL030W,606,376,6,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YOR041C,432,368,7,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR545CA,480,445,8,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBL077W,432,403,5,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR219W,1875,264,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YER173W,1980,1024,28,99,1
scORFeome-Sup05_S176_L001_R2_001_sorted,YIL071WA,477,423,13,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,R0020C,1122,1077,20,10,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPL268W,2610,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YMR172W,2160,265,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YAL015C,1200,1195,22,15,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YMR244CA,315,251,1,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YPR040W,1071,1035,18,14,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YCR104W,375,235,2,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKR084C,1836,570,1,4,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR480W,972,972,142,372,2
scORFeome-Sup05_S176_L001_R2_001_sorted,YDR512C,564,543,15,2,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YKL099C,753,753,46,95,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YML034CA,399,378,7,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YBR134W,402,402,41,50,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YGR137W,375,312,6,N/A,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YNL169C,1503,177,10,12,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YDL051W,828,333,43,60,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHL019C,1818,539,7,1,N/A
scORFeome-Sup05_S176_L001_R2_001_sorted,YHR070W,1500,632,32,70,N/A
