plate_name,gene_name,gene_length,aligned_length,alignment_rate,average_read_depth,number_of_SNP,number_of_INDEL
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR512C,564,558,0.989361702,47,9,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL099C,753,753,1,95,127,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML034CA,399,378,0.947368421,19,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR134W,402,403,1.002487562,81,66,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR525WA,240,230,0.958333333,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL169C,1503,195,0.129740519,24,15,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL051W,828,334,0.403381643,81,90,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR042W,1236,341,0.275889968,13,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHL019C,1818,557,0.306380638,17,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR070W,1500,636,0.424,69,113,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YEL077WA,483,428,0.886128364,26,21,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL237W,858,369,0.43006993,93,87,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR120C,1710,872,0.50994152,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR178W,1398,356,0.254649499,111,60,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL225W,348,340,0.977011494,23,40,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL175W,513,511,0.996101365,152,145,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR036C,2679,261,0.097424412,5,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL169W,369,369,1,108,55,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL251C,3716,493,0.132669537,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKR034W,810,806,0.995061728,36,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR056C,2652,426,0.160633484,16,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR112C,2901,205,0.070665288,124,26,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL063C,1863,260,0.13955985,2,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR137W,1722,472,0.274099884,18,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR306CA,390,391,1.002564103,85,88,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR137W,375,374,0.997333333,25,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR460C,1131,1121,0.991158267,60,16,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL036W,666,661,0.992492492,72,16,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER087CA,552,539,0.976449275,36,7,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,smorf146951,81,46,0.567901235,7,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR050C,357,357,1,162,84,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL060CA,3315,251,0.07571644,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKR033C,426,351,0.823943662,13,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL096C,1011,992,0.981206726,19,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL266W,420,415,0.988095238,16,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL123W,1431,444,0.310272537,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHL050C,2094,251,0.119866285,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR007W,675,123,0.182222222,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCL041C,495,287,0.57979798,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL157C,1770,294,0.166101695,82,52,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR095C,3681,251,0.068187992,1,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR209C,414,408,0.985507246,45,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL185C,1140,1134,0.994736842,66,21,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR233W,1242,306,0.246376812,187,116,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR366W,354,327,0.923728814,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR188W,1641,327,0.199268739,139,51,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL027W,786,86,0.109414758,105,17,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL236C,2010,734,0.365174129,1,9,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL199C,471,444,0.942675159,14,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL080C,870,346,0.397701149,12,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL029WA,372,369,0.991935484,19,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR076C,1248,161,0.12900641,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,smorf216633,96,87,0.90625,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR055W,435,432,0.993103448,27,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR003W,1422,502,0.35302391,1,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR200C,1815,252,0.138842975,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL020C,1002,364,0.363273453,14,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YEL018CA,534,526,0.985018727,24,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKR035WA,615,614,0.998373984,134,148,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL150W,1269,564,0.444444444,127,122,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML132W,1140,313,0.274561404,9,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR294WA,360,359,0.997222222,12,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML001W,627,200,0.318979266,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL149C,390,281,0.720512821,5,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR156C,1023,1019,0.996089932,90,37,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL026CA,438,421,0.961187215,25,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL210W,816,285,0.349264706,266,105,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL139C,738,738,1,82,111,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL089C,363,295,0.812672176,4,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIR030WA,384,369,0.9609375,34,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL194W,2655,1250,0.470809793,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL220C,2775,289,0.104144144,5,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIR036WA,402,402,1,103,109,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR090W,1380,250,0.18115942,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCL005WA,395,329,0.832911392,9,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER138C,5268,424,0.080485953,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBL053W,375,365,0.973333333,26,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR178W,375,377,1.005333333,84,123,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR098C,1971,410,0.208016235,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL090W,579,369,0.637305699,12,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL068W,585,425,0.726495726,29,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL194W,1542,608,0.394293126,119,166,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR096W,894,889,0.994407159,80,27,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML047WA,366,264,0.721311475,3,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL048W,1647,251,0.1523983,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR192C,999,496,0.496496496,36,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR217W,2586,403,0.155839134,23,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR119WA,375,318,0.848,26,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR043C,1002,251,0.250499002,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR177W,648,66,0.101851852,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR018W,363,361,0.994490358,112,90,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR326C,309,224,0.724919094,8,26,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR516C,1503,899,0.598137059,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL164C,2148,753,0.350558659,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR462W,609,251,0.412151067,2,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YFL013WA,804,794,0.987562189,61,17,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL244W,1023,1023,1,393,690,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL151C,582,571,0.981099656,24,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR316C,1093,431,0.394327539,9,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR088C,777,581,0.747747748,18,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR076C,423,422,0.997635934,17,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL099C,492,493,1.00203252,91,97,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR039W,336,43,0.12797619,141,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL098C,585,584,0.998290598,108,104,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL110C,942,941,0.998938429,163,267,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL293W,1902,1152,0.605678233,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR226C,411,410,0.99756691,28,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNR077C,255,243,0.952941176,89,32,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YFL019C,354,353,0.997175141,161,110,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR325W,474,463,0.976793249,10,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YFL002WA,5313,733,0.137963486,1,9,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL284CB,5268,843,0.160022779,1,7,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR183W,1470,426,0.289795918,13,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKR007W,555,556,1.001801802,104,108,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL220W,453,450,0.993377483,30,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR526C,471,443,0.940552017,13,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHL034WA,462,462,1,103,94,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR197C,564,554,0.982269504,15,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR412W,708,559,0.789548023,14,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL090C,1105,251,0.227149321,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL087W,3537,242,0.068419565,1,7,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR396W,501,489,0.976047904,20,6,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR114C,390,278,0.712820513,41,30,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR176C,2436,251,0.103037767,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR278W,606,325,0.53630363,121,67,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL187W,1074,1074,1,285,527,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YFL062W,1140,573,0.502631579,27,71,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBL062W,381,380,0.997375328,113,112,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR041C,1008,1001,0.993055556,65,27,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL030C,3960,259,0.06540404,2,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCL051W,1752,1129,0.644406393,1,6,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR173WA,1185,692,0.583966245,11,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR302C,363,351,0.966942149,22,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL100W,3246,447,0.137707948,16,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR050C,414,395,0.95410628,12,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL047CA,369,365,0.989159892,17,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL230W,1176,1091,0.927721088,10,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR031W,1029,490,0.476190476,24,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR194W,1740,361,0.207471264,18,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCL024W,3114,1008,0.323699422,8,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL138W,2292,732,0.319371728,1,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL032C,1140,1137,0.997368421,75,28,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR030W,3366,251,0.074569222,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR137W,1542,651,0.422178988,158,221,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL319W,441,435,0.986394558,16,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR458W,381,376,0.98687664,25,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR071W,636,637,1.001572327,102,128,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL089C,477,473,0.991614256,24,6,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKR067W,2232,251,0.112455197,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YEL006W,1008,1004,0.996031746,44,8,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR013W,471,454,0.963906582,36,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR325W,375,375,1,24,22,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR173W,1293,603,0.466357309,6,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLL066C,3618,1041,0.287728027,8,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR256WA,1323,758,0.572940287,1,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBL113C,2379,359,0.150903741,4,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR043W,682,273,0.400293255,1,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR382W,333,42,0.126126126,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR294W,363,363,1,110,79,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLL067C,3618,1608,0.444444444,93,412,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL152W,360,353,0.980555556,27,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL150W,408,397,0.973039216,26,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL193W,1146,251,0.219022688,1,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR261WB,5313,251,0.047242612,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR379W,375,373,0.994666667,133,67,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR375W,1032,1026,0.994186047,41,13,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR133C,2484,45,0.018115942,8,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL066WA,444,443,0.997747748,130,120,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR293C,462,442,0.956709957,16,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHL030WA,462,438,0.948051948,33,6,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL065C,504,387,0.767857143,135,84,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,smorf59350,72,59,0.819444444,63,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR182CA,474,460,0.970464135,20,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YEL034W,474,475,1.002109705,125,125,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL019W,837,837,1,554,570,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,R0040C,891,886,0.994388328,75,14,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL172W,5247,508,0.096817229,67,90,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR463C,552,552,1,107,98,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL190C,393,394,1.002544529,117,71,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL265C,1002,387,0.386227545,122,111,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCL007C,393,388,0.987277354,10,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL136W,399,390,0.977443609,24,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL066W,444,443,0.997747748,194,143,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL010W,1104,1097,0.99365942,49,19,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL276W,438,393,0.897260274,23,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL275W,711,691,0.971870605,78,15,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR295C,594,264,0.444444444,2,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR024W,486,449,0.923868313,11,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR211W,3228,406,0.125774473,139,150,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL175C,1212,530,0.437293729,13,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER072W,390,388,0.994871795,24,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL120C,486,468,0.962962963,21,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR401W,564,565,1.00177305,115,157,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR416C,399,398,0.997493734,164,125,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR115C,1251,251,0.200639488,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHR193CA,375,375,1,142,96,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR134C,411,411,1,254,150,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL339C,5580,1030,0.184587814,2,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL068WA,384,353,0.919270833,4,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL113W,429,251,0.585081585,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR337C,2454,746,0.30399348,12,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNR073C,1509,205,0.135851557,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR290C,5112,501,0.098004695,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YHL034C,885,441,0.498305085,15,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR302C,2553,502,0.196631414,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML024W,809,205,0.253399258,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR002C,861,852,0.989547038,24,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBL068W,981,969,0.987767584,47,17,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML133C,4125,1847,0.447757576,57,384,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL152C,678,663,0.977876106,21,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIL156WA,402,403,1.002487562,209,111,3
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR112W,420,397,0.945238095,23,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR542W,363,363,1,352,190,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL079W,399,377,0.944862155,13,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR054C,2025,381,0.188148148,182,116,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YML039W,5268,1183,0.224563402,1,7,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YNL227C,1773,750,0.423011844,27,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR374W,1560,251,0.160897436,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR119W,2307,251,0.108799306,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL051W,597,105,0.175879397,1,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR241W,2349,251,0.10685398,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL116W,1833,413,0.225313693,1,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGR064W,369,350,0.948509485,35,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCL074W,927,929,1.002157497,205,392,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCR049C,447,432,0.966442953,14,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR308C,3270,251,0.07675841,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL044C,513,507,0.988304094,36,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL215C,360,362,1.005555556,130,81,2
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER145CA,438,431,0.984018265,44,6,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER172CA,381,369,0.968503937,17,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,smorf229000,114,62,0.543859649,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBR124W,360,354,0.983333333,13,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR338W,858,854,0.995337995,44,14,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER190W,5046,744,0.14744352,6,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL004W,648,524,0.808641975,5,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBL108CA,129,129,1,35,7,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR170WA,1323,251,0.189720333,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL134C,1110,1104,0.994594595,101,37,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR271C,372,354,0.951612903,13,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YEL009CA,408,404,0.990196078,21,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL019WA,570,570,1,42,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YBL011W,2280,253,0.110964912,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOL073C,969,966,0.996904025,64,18,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR029W,5268,251,0.047646166,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR466W,4149,721,0.173776814,14,4,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YMR194W,766,248,0.323759791,1,6,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL062W,1893,1069,0.564712097,1,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL071C,375,375,1,112,71,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPR137CB,5268,251,0.047646166,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER137C,447,446,0.997762864,41,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL189C,360,351,0.975,8,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL069C,465,458,0.984946237,34,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL049C,807,801,0.992565056,78,14,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL025C,558,335,0.600358423,14,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKL053W,375,366,0.976,19,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YCR044C,1074,101,0.094040968,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR140W,2301,848,0.368535419,5,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLR235C,399,392,0.98245614,24,2,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJL164C,1194,1181,0.989112228,53,14,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL228C,642,634,0.987538941,29,7,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLL063C,1425,122,0.085614035,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YAL037CB,975,963,0.987692308,44,15,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER066CA,501,501,1,62,48,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL213C,1194,443,0.371021776,93,103,3
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YPL222W,2067,409,0.197871311,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YKR040C,504,405,0.803571429,4,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YER068CA,432,414,0.958333333,41,5,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YLL044W,447,443,0.991051454,15,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL093W,2232,251,0.112455197,1,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YOR264W,1293,301,0.232791957,123,67,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDL062W,426,409,0.960093897,17,0,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR344C,444,445,1.002252252,138,112,1
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIR043C,693,675,0.974025974,29,9,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YIR041W,375,325,0.866666667,3,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YGL166W,678,397,0.585545723,16,1,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YJR037W,384,366,0.953125,20,3,0
scORFeome-Sup05_S176_L001_sorted.raw.vcf,YDR157W,402,315,0.78358209,7,0,0
